_id,WeekEndingDate,Country,HBT,TreatmentLocation,DepartmentType,NumberOfAttendancesEpisode,NumberWithin4HoursEpisode,NumberOver4HoursEpisode,PercentageWithin4HoursEpisode,NumberOver8HoursEpisode,PercentageOver8HoursEpisode,NumberOver12HoursEpisode,PercentageOver12HoursEpisode
292,20150426,S92000003,S08000017,Y146H,Emergency Department,647,634,13,98,0,0,0,0
293,20150426,S92000003,S08000017,Y144H,Emergency Department,218,213,5,97.7,1,0.5,0,0
294,20150426,S92000003,S08000029,F704H,Emergency Department,1195,1148,47,96.1,2,0.2,0,0
295,20150426,S92000003,S08000019,V217H,Emergency Department,1199,1104,95,92.1,3,0.3,0,0
296,20150426,S92000003,S08000020,N101H,Emergency Department,1090,1012,78,92.8,5,0.5,0,0
297,20150426,S92000003,S08000020,N411H,Emergency Department,453,433,20,95.6,1,0.2,0,0
298,20150426,S92000003,S08000020,N121H,Emergency Department,376,370,6,98.4,1,0.3,0,0
299,20150426,S92000003,S08000031,G107H,Emergency Department,1570,1435,135,91.4,2,0.1,0,0
300,20150426,S92000003,S08000031,C313H,Emergency Department,624,594,30,95.2,0,0,0,0
301,20150426,S92000003,S08000031,C418H,Emergency Department,1256,1126,130,89.6,14,1.1,0,0
302,20150426,S92000003,S08000031,G513H,Emergency Department,908,905,3,99.7,0,0,0,0
303,20150426,S92000003,S08000031,G405H,Emergency Department,966,852,114,88.2,4,0.4,0,0
304,20150426,S92000003,S08000031,G306H,Emergency Department,1168,1048,120,89.7,5,0.4,0,0
305,20150426,S92000003,S08000031,G516H,Emergency Department,1094,948,146,86.7,4,0.4,0,0
306,20150426,S92000003,S08000022,H212H,Emergency Department,162,154,8,95.1,0,0,0,0
307,20150426,S92000003,S08000022,H103H,Emergency Department,113,106,7,93.8,0,0,0,0
308,20150426,S92000003,S08000022,C121H,Emergency Department,135,130,5,96.3,0,0,0,0
309,20150426,S92000003,S08000022,H202H,Emergency Department,626,596,30,95.2,0,0,0,0
310,20150426,S92000003,S08000032,L302H,Emergency Department,1162,1020,142,87.8,43,3.7,17,1.5
311,20150426,S92000003,S08000032,L106H,Emergency Department,1323,1276,47,96.4,0,0,0,0
312,20150426,S92000003,S08000032,L308H,Emergency Department,1224,1105,119,90.3,14,1.1,2,0.2
313,20150426,S92000003,S08000024,S319H,Emergency Department,887,876,11,98.8,1,0.1,0,0
314,20150426,S92000003,S08000024,S314H,Emergency Department,2111,2004,107,94.9,12,0.6,0,0
315,20150426,S92000003,S08000024,S308H,Emergency Department,1044,985,59,94.3,2,0.2,0,0
316,20150426,S92000003,S08000025,R103H,Emergency Department,86,86,0,100,0,0,0,0
317,20150426,S92000003,S08000026,Z102H,Emergency Department,145,136,9,93.8,1,0.7,1,0.7
318,20150426,S92000003,S08000030,T101H,Emergency Department,946,927,19,98,0,0,0,0
319,20150426,S92000003,S08000030,T202H,Emergency Department,512,497,15,97.1,0,0,0,0
320,20150426,S92000003,S08000028,W107H,Emergency Department,118,115,3,97.5,0,0,0,0
321,20150503,S92000003,S08000015,A210H,Emergency Department,804,740,64,92,1,0.1,0,0
322,20150503,S92000003,S08000015,A111H,Emergency Department,1349,1210,139,89.7,15,1.1,3,0.2
323,20150503,S92000003,S08000016,B120H,Emergency Department,470,445,25,94.7,0,0,0,0
324,20150503,S92000003,S08000017,Y146H,Emergency Department,641,608,33,94.9,0,0,0,0
325,20150503,S92000003,S08000017,Y144H,Emergency Department,217,213,4,98.2,0,0,0,0
326,20150503,S92000003,S08000029,F704H,Emergency Department,1134,1099,35,96.9,0,0,0,0
327,20150503,S92000003,S08000019,V217H,Emergency Department,1096,1035,61,94.4,1,0.1,0,0
328,20150503,S92000003,S08000020,N101H,Emergency Department,1028,920,108,89.5,7,0.7,0,0
329,20150503,S92000003,S08000020,N411H,Emergency Department,463,442,21,95.5,1,0.2,0,0
330,20150503,S92000003,S08000020,N121H,Emergency Department,338,334,4,98.8,0,0,0,0
331,20150503,S92000003,S08000031,G107H,Emergency Department,1543,1352,191,87.6,4,0.3,0,0
332,20150503,S92000003,S08000031,C313H,Emergency Department,589,574,15,97.5,0,0,0,0
333,20150503,S92000003,S08000031,G405H,Emergency Department,221,195,26,88.2,4,1.8,0,0
334,20150503,S92000003,S08000031,C418H,Emergency Department,1309,1173,136,89.6,8,0.6,0,0
335,20150503,S92000003,S08000031,G513H,Emergency Department,844,831,13,98.5,0,0,0,0
336,20150503,S92000003,S08000031,G405H,Emergency Department,643,555,88,86.3,1,0.2,0,0
337,20150503,S92000003,S08000031,G306H,Emergency Department,1079,927,152,85.9,9,0.8,0,0
338,20150503,S92000003,S08000031,G516H,Emergency Department,1035,898,137,86.8,2,0.2,0,0
339,20150503,S92000003,S08000022,H212H,Emergency Department,175,171,4,97.7,0,0,0,0
340,20150503,S92000003,S08000022,H103H,Emergency Department,109,103,6,94.5,1,0.9,0,0
341,20150503,S92000003,S08000022,C121H,Emergency Department,147,139,8,94.6,0,0,0,0
342,20150503,S92000003,S08000022,H202H,Emergency Department,609,577,32,94.7,4,0.7,0,0
343,20150503,S92000003,S08000032,L302H,Emergency Department,1089,1023,66,93.9,11,1,0,0
344,20150503,S92000003,S08000032,L106H,Emergency Department,1229,1181,48,96.1,0,0,0,0
345,20150503,S92000003,S08000032,L308H,Emergency Department,1089,1024,65,94,4,0.4,0,0
346,20150503,S92000003,S08000024,S319H,Emergency Department,825,813,12,98.5,0,0,0,0
347,20150503,S92000003,S08000024,S314H,Emergency Department,2152,2092,60,97.2,5,0.2,0,0
348,20150503,S92000003,S08000024,S308H,Emergency Department,970,921,49,94.9,2,0.2,0,0
349,20150503,S92000003,S08000025,R103H,Emergency Department,126,124,2,98.4,0,0,0,0
350,20150503,S92000003,S08000026,Z102H,Emergency Department,168,164,4,97.6,0,0,0,0
351,20150503,S92000003,S08000030,T101H,Emergency Department,859,849,10,98.8,0,0,0,0
352,20150503,S92000003,S08000030,T202H,Emergency Department,486,479,7,98.6,0,0,0,0
353,20150503,S92000003,S08000028,W107H,Emergency Department,122,118,4,96.7,0,0,0,0
354,20150510,S92000003,S08000015,A210H,Emergency Department,853,764,89,89.6,13,1.5,4,0.5
355,20150510,S92000003,S08000015,A111H,Emergency Department,1419,1172,247,82.6,46,3.2,12,0.8
356,20150510,S92000003,S08000016,B120H,Emergency Department,542,530,12,97.8,0,0,0,0
357,20150510,S92000003,S08000017,Y146H,Emergency Department,711,674,37,94.8,1,0.1,0,0
358,20150510,S92000003,S08000017,Y144H,Emergency Department,267,260,7,97.4,0,0,0,0
359,20150510,S92000003,S08000029,F704H,Emergency Department,1214,1177,37,97,1,0.1,0,0
360,20150510,S92000003,S08000019,V217H,Emergency Department,1207,1094,113,90.6,19,1.6,0,0
361,20150510,S92000003,S08000020,N101H,Emergency Department,1048,967,81,92.3,3,0.3,0,0
362,20150510,S92000003,S08000020,N411H,Emergency Department,474,461,13,97.3,0,0,0,0
363,20150510,S92000003,S08000020,N121H,Emergency Department,352,349,3,99.1,0,0,0,0
364,20150510,S92000003,S08000031,G107H,Emergency Department,1534,1390,144,90.6,3,0.2,0,0
365,20150510,S92000003,S08000031,C313H,Emergency Department,644,610,34,94.7,1,0.2,0,0
366,20150510,S92000003,S08000031,G405H,Emergency Department,930,825,105,88.7,0,0,0,0
367,20150510,S92000003,S08000031,C418H,Emergency Department,1230,1086,144,88.3,12,1,0,0
368,20150510,S92000003,S08000031,G513H,Emergency Department,873,873,0,100,0,0,0,0
369,20150510,S92000003,S08000031,G306H,Emergency Department,1044,925,119,88.6,5,0.5,0,0
370,20150510,S92000003,S08000031,G516H,Emergency Department,1045,948,97,90.7,1,0.1,0,0
371,20150510,S92000003,S08000022,H212H,Emergency Department,207,199,8,96.1,0,0,0,0
372,20150510,S92000003,S08000022,H103H,Emergency Department,136,129,7,94.9,0,0,0,0
373,20150510,S92000003,S08000022,C121H,Emergency Department,156,152,4,97.4,0,0,0,0
374,20150510,S92000003,S08000022,H202H,Emergency Department,661,616,45,93.2,3,0.5,0,0
375,20150510,S92000003,S08000032,L302H,Emergency Department,1090,1017,73,93.3,9,0.8,1,0.1
376,20150510,S92000003,S08000032,L106H,Emergency Department,1281,1223,58,95.5,0,0,0,0
377,20150510,S92000003,S08000032,L308H,Emergency Department,1241,1092,149,88,31,2.5,11,0.9
378,20150510,S92000003,S08000024,S319H,Emergency Department,844,835,9,98.9,0,0,0,0
379,20150510,S92000003,S08000024,S314H,Emergency Department,2179,2113,66,97,3,0.1,0,0
380,20150510,S92000003,S08000024,S308H,Emergency Department,1004,982,22,97.8,2,0.2,0,0
381,20150510,S92000003,S08000025,R103H,Emergency Department,112,111,1,99.1,0,0,0,0
382,20150510,S92000003,S08000026,Z102H,Emergency Department,159,157,2,98.7,1,0.6,1,0.6
383,20150510,S92000003,S08000030,T101H,Emergency Department,896,885,11,98.8,0,0,0,0
384,20150510,S92000003,S08000030,T202H,Emergency Department,486,481,5,99,0,0,0,0
385,20150510,S92000003,S08000028,W107H,Emergency Department,124,122,2,98.4,0,0,0,0
386,20150517,S92000003,S08000015,A210H,Emergency Department,832,696,136,83.7,13,1.6,2,0.2
387,20150517,S92000003,S08000015,A111H,Emergency Department,1447,1256,191,86.8,14,1,1,0.1
388,20150517,S92000003,S08000016,B120H,Emergency Department,489,472,17,96.5,0,0,0,0
389,20150517,S92000003,S08000017,Y146H,Emergency Department,605,585,20,96.7,0,0,0,0
390,20150517,S92000003,S08000017,Y144H,Emergency Department,220,217,3,98.6,0,0,0,0
391,20150517,S92000003,S08000029,F704H,Emergency Department,1203,1163,40,96.7,3,0.2,0,0
392,20150517,S92000003,S08000019,V217H,Emergency Department,1168,1095,73,93.8,1,0.1,0,0
393,20150517,S92000003,S08000020,N101H,Emergency Department,1074,1038,36,96.6,3,0.3,0,0
394,20150517,S92000003,S08000020,N411H,Emergency Department,458,436,22,95.2,1,0.2,1,0.2
395,20150517,S92000003,S08000020,N121H,Emergency Department,366,365,1,99.7,0,0,0,0
396,20150517,S92000003,S08000031,G107H,Emergency Department,1583,1404,179,88.7,3,0.2,0,0
397,20150517,S92000003,S08000031,C313H,Emergency Department,625,574,51,91.8,3,0.5,0,0
398,20150517,S92000003,S08000031,G405H,Emergency Department,1102,969,133,87.9,1,0.1,0,0
399,20150517,S92000003,S08000031,C418H,Emergency Department,1339,1140,199,85.1,37,2.8,0,0
400,20150517,S92000003,S08000031,G513H,Emergency Department,887,879,8,99.1,0,0,0,0
401,20150517,S92000003,S08000031,G306H,Emergency Department,793,651,142,82.1,9,1.1,0,0
402,20150517,S92000003,S08000031,G516H,Emergency Department,982,830,152,84.5,18,1.8,0,0
403,20150517,S92000003,S08000022,H212H,Emergency Department,202,196,6,97,0,0,0,0
404,20150517,S92000003,S08000022,H103H,Emergency Department,132,125,7,94.7,0,0,0,0
405,20150517,S92000003,S08000022,C121H,Emergency Department,140,137,3,97.9,0,0,0,0
406,20150517,S92000003,S08000022,H202H,Emergency Department,638,578,60,90.6,6,0.9,0,0
407,20150517,S92000003,S08000032,L302H,Emergency Department,1124,936,188,83.3,78,6.9,39,3.5
408,20150517,S92000003,S08000032,L106H,Emergency Department,1317,1283,34,97.4,0,0,0,0
409,20150517,S92000003,S08000032,L308H,Emergency Department,1162,1055,107,90.8,10,0.9,4,0.3
410,20150517,S92000003,S08000024,S319H,Emergency Department,882,867,15,98.3,1,0.1,0,0
411,20150517,S92000003,S08000024,S314H,Emergency Department,2139,2025,114,94.7,5,0.2,0,0
412,20150517,S92000003,S08000024,S308H,Emergency Department,1089,993,96,91.2,4,0.4,0,0
413,20150517,S92000003,S08000025,R103H,Emergency Department,103,102,1,99,0,0,0,0
414,20150517,S92000003,S08000026,Z102H,Emergency Department,153,149,4,97.4,0,0,0,0
415,20150517,S92000003,S08000030,T101H,Emergency Department,903,896,7,99.2,0,0,0,0
416,20150517,S92000003,S08000030,T202H,Emergency Department,473,465,8,98.3,0,0,0,0
417,20150517,S92000003,S08000028,W107H,Emergency Department,125,123,2,98.4,0,0,0,0
418,20150524,S92000003,S08000015,A210H,Emergency Department,905,808,97,89.3,9,1,0,0
419,20150524,S92000003,S08000015,A111H,Emergency Department,1481,1291,190,87.2,7,0.5,0,0
420,20150524,S92000003,S08000016,B120H,Emergency Department,520,510,10,98.1,0,0,0,0
421,20150524,S92000003,S08000017,Y146H,Emergency Department,692,681,11,98.4,0,0,0,0
422,20150524,S92000003,S08000017,Y144H,Emergency Department,247,241,6,97.6,0,0,0,0
423,20150524,S92000003,S08000029,F704H,Emergency Department,1232,1183,49,96,0,0,0,0
424,20150524,S92000003,S08000019,V217H,Emergency Department,1250,1093,157,87.4,7,0.6,0,0
425,20150524,S92000003,S08000020,N101H,Emergency Department,1043,979,64,93.9,5,0.5,0,0
426,20150524,S92000003,S08000020,N411H,Emergency Department,447,430,17,96.2,0,0,0,0
427,20150524,S92000003,S08000020,N121H,Emergency Department,417,410,7,98.3,0,0,0,0
428,20150524,S92000003,S08000031,G107H,Emergency Department,1625,1498,127,92.2,2,0.1,0,0
429,20150524,S92000003,S08000031,C313H,Emergency Department,586,567,19,96.8,0,0,0,0
430,20150524,S92000003,S08000031,G405H,Emergency Department,1317,1096,221,83.2,29,2.2,1,0.1
431,20150524,S92000003,S08000031,C418H,Emergency Department,1296,1055,241,81.4,33,2.5,0,0
432,20150524,S92000003,S08000031,G513H,Emergency Department,885,882,3,99.7,0,0,0,0
433,20150524,S92000003,S08000031,G516H,Emergency Department,1011,829,182,82,12,1.2,0,0
434,20150524,S92000003,S08000022,H212H,Emergency Department,209,205,4,98.1,1,0.5,0,0
435,20150524,S92000003,S08000022,H103H,Emergency Department,126,120,6,95.2,2,1.6,0,0
436,20150524,S92000003,S08000022,C121H,Emergency Department,146,143,3,97.9,0,0,0,0
437,20150524,S92000003,S08000022,H202H,Emergency Department,623,589,34,94.5,1,0.2,0,0
438,20150524,S92000003,S08000032,L302H,Emergency Department,1167,1008,159,86.4,34,2.9,24,2.1
439,20150524,S92000003,S08000032,L106H,Emergency Department,1255,1229,26,97.9,1,0.1,0,0
440,20150524,S92000003,S08000032,L308H,Emergency Department,1189,1031,158,86.7,31,2.6,11,0.9
441,20150524,S92000003,S08000024,S319H,Emergency Department,874,858,16,98.2,0,0,0,0
442,20150524,S92000003,S08000024,S314H,Emergency Department,2184,2060,124,94.3,7,0.3,0,0
443,20150524,S92000003,S08000024,S308H,Emergency Department,1045,957,88,91.6,4,0.4,0,0
444,20150524,S92000003,S08000025,R103H,Emergency Department,113,109,4,96.5,0,0,0,0
445,20150524,S92000003,S08000026,Z102H,Emergency Department,142,139,3,97.9,0,0,0,0
446,20150524,S92000003,S08000030,T101H,Emergency Department,872,864,8,99.1,0,0,0,0
447,20150524,S92000003,S08000030,T202H,Emergency Department,460,451,9,98,0,0,0,0
448,20150524,S92000003,S08000028,W107H,Emergency Department,117,117,0,100,0,0,0,0
449,20150531,S92000003,S08000015,A210H,Emergency Department,895,800,95,89.4,10,1.1,2,0.2
450,20150531,S92000003,S08000015,A111H,Emergency Department,1402,1330,72,94.9,0,0,0,0
451,20150531,S92000003,S08000016,B120H,Emergency Department,635,596,39,93.9,1,0.2,0,0
452,20150531,S92000003,S08000017,Y146H,Emergency Department,629,621,8,98.7,1,0.2,0,0
453,20150531,S92000003,S08000017,Y144H,Emergency Department,248,241,7,97.2,1,0.4,0,0
454,20150531,S92000003,S08000029,F704H,Emergency Department,1249,1215,34,97.3,1,0.1,0,0
455,20150531,S92000003,S08000019,V217H,Emergency Department,1204,1082,122,89.9,3,0.2,0,0
456,20150531,S92000003,S08000020,N101H,Emergency Department,1081,1003,78,92.8,4,0.4,0,0
457,20150531,S92000003,S08000020,N411H,Emergency Department,464,455,9,98.1,0,0,0,0
458,20150531,S92000003,S08000020,N121H,Emergency Department,374,364,10,97.3,0,0,0,0
459,20150531,S92000003,S08000031,G107H,Emergency Department,1656,1449,207,87.5,3,0.2,0,0
460,20150531,S92000003,S08000031,C313H,Emergency Department,595,569,26,95.6,1,0.2,0,0
461,20150531,S92000003,S08000031,G405H,Emergency Department,1420,1182,238,83.2,20,1.4,1,0.1
462,20150531,S92000003,S08000031,C418H,Emergency Department,1293,1126,167,87.1,23,1.8,0,0
463,20150531,S92000003,S08000031,G513H,Emergency Department,907,901,6,99.3,0,0,0,0
464,20150531,S92000003,S08000031,G516H,Emergency Department,730,605,125,82.9,14,1.9,0,0
465,20150531,S92000003,S08000022,H212H,Emergency Department,198,192,6,97,1,0.5,0,0
466,20150531,S92000003,S08000022,H103H,Emergency Department,120,114,6,95,0,0,0,0
467,20150531,S92000003,S08000022,C121H,Emergency Department,143,142,1,99.3,0,0,0,0
468,20150531,S92000003,S08000022,H202H,Emergency Department,665,616,49,92.6,2,0.3,0,0
469,20150531,S92000003,S08000032,L302H,Emergency Department,1162,1061,101,91.3,17,1.5,8,0.7
470,20150531,S92000003,S08000032,L106H,Emergency Department,1298,1223,75,94.2,0,0,0,0
471,20150531,S92000003,S08000032,L308H,Emergency Department,1228,1062,166,86.5,30,2.4,8,0.7
472,20150531,S92000003,S08000024,S319H,Emergency Department,893,888,5,99.4,0,0,0,0
473,20150531,S92000003,S08000024,S314H,Emergency Department,2227,2055,172,92.3,20,0.9,0,0
474,20150531,S92000003,S08000024,S308H,Emergency Department,1049,971,78,92.6,3,0.3,2,0.2
475,20150531,S92000003,S08000025,R103H,Emergency Department,108,105,3,97.2,1,0.9,0,0
476,20150531,S92000003,S08000026,Z102H,Emergency Department,145,144,1,99.3,0,0,0,0
477,20150531,S92000003,S08000030,T101H,Emergency Department,955,946,9,99.1,0,0,0,0
478,20150531,S92000003,S08000030,T202H,Emergency Department,521,517,4,99.2,0,0,0,0
479,20150531,S92000003,S08000028,W107H,Emergency Department,126,125,1,99.2,0,0,0,0
480,20150607,S92000003,S08000015,A210H,Emergency Department,836,740,96,88.5,17,2,5,0.6
481,20150607,S92000003,S08000015,A111H,Emergency Department,1342,1216,126,90.6,9,0.7,0,0
482,20150607,S92000003,S08000016,B120H,Emergency Department,543,519,24,95.6,0,0,0,0
483,20150607,S92000003,S08000017,Y146H,Emergency Department,679,668,11,98.4,0,0,0,0
484,20150607,S92000003,S08000017,Y144H,Emergency Department,230,229,1,99.6,0,0,0,0
485,20150607,S92000003,S08000029,F704H,Emergency Department,1237,1188,49,96,1,0.1,0,0
486,20150607,S92000003,S08000019,V217H,Emergency Department,1209,1101,108,91.1,1,0.1,0,0
487,20150607,S92000003,S08000020,N101H,Emergency Department,1119,1033,86,92.3,0,0,0,0
488,20150607,S92000003,S08000020,N411H,Emergency Department,456,449,7,98.5,0,0,0,0
489,20150607,S92000003,S08000020,N121H,Emergency Department,388,381,7,98.2,0,0,0,0
490,20150607,S92000003,S08000031,G107H,Emergency Department,1678,1499,179,89.3,7,0.4,0,0
491,20150607,S92000003,S08000031,C313H,Emergency Department,630,592,38,94,1,0.2,0,0
492,20150607,S92000003,S08000031,G405H,Emergency Department,1743,1365,378,78.3,48,2.8,8,0.5
493,20150607,S92000003,S08000031,C418H,Emergency Department,1349,1173,176,87,12,0.9,0,0
494,20150607,S92000003,S08000031,G513H,Emergency Department,827,824,3,99.6,0,0,0,0
495,20150607,S92000003,S08000022,H212H,Emergency Department,196,193,3,98.5,0,0,0,0
496,20150607,S92000003,S08000022,H103H,Emergency Department,115,107,8,93,0,0,0,0
497,20150607,S92000003,S08000022,C121H,Emergency Department,153,153,0,100,0,0,0,0
498,20150607,S92000003,S08000022,H202H,Emergency Department,587,560,27,95.4,3,0.5,0,0
499,20150607,S92000003,S08000032,L302H,Emergency Department,1156,1090,66,94.3,9,0.8,0,0
500,20150607,S92000003,S08000032,L106H,Emergency Department,1273,1229,44,96.5,0,0,0,0
501,20150607,S92000003,S08000032,L308H,Emergency Department,1173,969,204,82.6,30,2.6,7,0.6
502,20150607,S92000003,S08000024,S319H,Emergency Department,849,843,6,99.3,1,0.1,0,0
503,20150607,S92000003,S08000024,S314H,Emergency Department,2161,2064,97,95.5,11,0.5,0,0
504,20150607,S92000003,S08000024,S308H,Emergency Department,1090,1035,55,95,2,0.2,0,0
505,20150607,S92000003,S08000025,R103H,Emergency Department,102,102,0,100,0,0,0,0
506,20150607,S92000003,S08000026,Z102H,Emergency Department,129,125,4,96.9,0,0,0,0
507,20150607,S92000003,S08000030,T101H,Emergency Department,883,855,28,96.8,0,0,0,0
508,20150607,S92000003,S08000030,T202H,Emergency Department,532,524,8,98.5,0,0,0,0
509,20150607,S92000003,S08000028,W107H,Emergency Department,128,123,5,96.1,0,0,0,0
510,20150614,S92000003,S08000015,A210H,Emergency Department,871,795,76,91.3,13,1.5,3,0.3
511,20150614,S92000003,S08000015,A111H,Emergency Department,1572,1416,156,90.1,6,0.4,1,0.1
512,20150614,S92000003,S08000016,B120H,Emergency Department,561,532,29,94.8,0,0,0,0
513,20150614,S92000003,S08000017,Y146H,Emergency Department,708,678,30,95.8,0,0,0,0
514,20150614,S92000003,S08000017,Y144H,Emergency Department,232,224,8,96.6,0,0,0,0
515,20150614,S92000003,S08000029,F704H,Emergency Department,1248,1203,45,96.4,1,0.1,0,0
